,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
55,2022-08-12 15:34:38.800000,-94.174789,41.51775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-97.22,-10.55,-66.38,,,3.67,20.06,12.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
56,2022-08-12 15:34:38.900000,-94.174744,41.51775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-96.19,-9.34,-66.79,,,3.25,21.73,14.0,12.5,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,NonCA,,Band 66,,,,
57,2022-08-12 15:34:39.000000,-94.174698,41.51775,-94.1747,41.51775,15:34:39,90.0,131.0,131.0,36.67,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,397.0,Band 66,66986.0,132522.0,10.0,-96.17,-9.16,-65.57,,,6.5,23.3,14.0,13.0,,,,,,TM4,15.0,4x2,13.33,,,256QAM,,,3.0,,0.05,0.05,0.0,0.03,0.0,,0.015,0.021,0.015,0.021,3.0,,0.05,0.03,0.0,,0.015,0.021,0.015,0.021,0.002,,0.002,,NonCA,,Band 66,,,,
58,2022-08-12 15:34:39.100000,-94.174652,41.51775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-96.15,-8.43,-65.78,,,2.86,24.13,14.0,13.0,,,,,,TM4,15.0,,,,22.09,,,256QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,
59,2022-08-12 15:34:39.200000,-94.174614,41.517746,,,,,,,,,,,8.0,7.0,325.0,27.0,10.0,46.0,291.0,29.0,18.0,64.0,142.0,33.0,23.0,70.0,340.0,33.0,,,,397.0,Band 66,66986.0,132522.0,10.0,-96.69,-7.56,-66.59,,,-4.0,22.18,13.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,NonCA,,Band 66,,,,
60,2022-08-12 15:34:39.300000,-94.174568,41.517746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-100.29,-9.23,-68.25,,,2.5,20.31,14.0,14.0,,,,,,TM4,15.0,,10.0,,,256QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,0.002,,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
61,2022-08-12 15:34:39.400000,-94.17453,41.517746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-101.88,-11.16,-68.78,,,-1.0,18.59,14.0,14.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
62,2022-08-12 15:34:39.500000,-94.174484,41.517746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-97.4,-10.14,-67.03,,,5.56,21.14,15.0,12.5,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,22.67,,,256QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
63,2022-08-12 15:34:39.600000,-94.174446,41.517742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-95.15,-7.48,-66.62,,,-1.0,21.6,12.0,11.0,,,,,,TM4,15.0,,10.0,,,256QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,0.003,NonCA,,Band 66,,,,
64,2022-08-12 15:34:39.700000,-94.174408,41.517742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-96.2,-8.22,-67.38,,,4.57,20.76,10.0,11.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
65,2022-08-12 15:34:39.800000,-94.174362,41.517742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-101.1,-11.13,-69.13,13.18,,0.0,18.01,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
66,2022-08-12 15:34:39.900000,-94.174324,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-98.87,-11.37,-67.97,,-0.45,5.2,18.12,14.0,13.0,,,,,,TM4,15.0,,3.67,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
67,2022-08-12 15:34:40.000000,-94.174278,41.517738,-94.17428,41.51774,15:34:40,90.0,131.0,131.0,35.02,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,397.0,Band 66,66986.0,132522.0,10.0,-95.38,-9.5,-66.35,,,2.25,21.05,12.5,11.5,,,,,,TM4,15.0,,,,,,,,,,0.04,0.04,0.0,0.03,,,0.016,0.017,0.016,0.017,,,0.04,0.03,,,0.016,0.017,0.016,0.017,0.002,,0.002,,NonCA,,Band 66,,,,
68,2022-08-12 15:34:40.100000,-94.174232,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-98.85,-9.21,-68.47,,,3.71,21.89,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,
69,2022-08-12 15:34:40.200000,-94.174187,41.517738,,,,,,,,,,,8.0,7.0,325.0,26.0,10.0,46.0,291.0,28.0,18.0,64.0,142.0,34.0,23.0,70.0,340.0,33.0,,,,397.0,Band 66,66986.0,132522.0,10.0,-97.4,-10.57,-65.81,,,4.5,21.47,14.0,13.0,,,,,,TM4,15.0,,13.33,,,256QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,0.002,,NonCA,,Band 66,,,,
70,2022-08-12 15:34:40.300000,-94.174141,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-95.89,-10.07,-66.02,,,2.13,21.4,13.0,13.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
71,2022-08-12 15:34:40.400000,-94.174095,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-96.91,-11.02,-66.19,,,-3.0,21.05,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
72,2022-08-12 15:34:40.500000,-94.174057,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-96.91,-10.99,-64.64,,,0.67,22.35,13.0,14.0,,,,,,TM4,15.0,,6.67,,23.5,QPSK,,256QAM,3.0,1.9,,,,,0.0,0.0,,,,,3.0,1.9,,,0.0,0.0,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
73,2022-08-12 15:34:40.600000,-94.174011,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-98.29,-9.32,-67.07,,,4.5,22.21,14.0,15.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 66,,,,
74,2022-08-12 15:34:40.700000,-94.173965,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-98.14,-10.85,-64.76,,,3.71,21.64,13.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.002,,NonCA,,Band 66,,,,
75,2022-08-12 15:34:40.800000,-94.17392,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-98.66,-9.18,-66.74,,,4.0,20.1,12.0,13.0,,,,,,TM4,15.0,,13.67,,,256QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
76,2022-08-12 15:34:40.900000,-94.173874,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-98.99,-10.18,-66.04,,,3.4,22.72,13.0,13.0,,,,,,TM4,15.0,,,,22.5,,,256QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,
77,2022-08-12 15:34:41.000000,-94.173828,41.517738,-94.17383,41.51774,15:34:41,90.0,131.0,131.0,37.51,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,397.0,Band 66,66986.0,132522.0,10.0,-99.29,-9.93,-66.12,,,2.67,21.04,14.0,14.0,,,,,,TM4,15.0,4x2,,,,,,,,,0.04,0.04,0.0,0.02,,0.0,0.012,0.017,0.012,0.017,,,0.04,0.02,,0.0,0.012,0.017,0.012,0.017,0.002,,0.004,,NonCA,,Band 66,,,,
78,2022-08-12 15:34:41.100000,-94.173782,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-100.1,-10.2,-67.43,12.14,,3.2,20.77,,,2.0,0.0,100.0,0.0,0.0,TM4,,,6.67,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
79,2022-08-12 15:34:41.200000,-94.173744,41.517738,,,,,,,,,,,8.0,7.0,325.0,26.0,10.0,46.0,291.0,26.0,18.0,64.0,142.0,32.0,23.0,70.0,340.0,34.0,,,,397.0,Band 66,66986.0,132522.0,10.0,-99.01,-10.49,-66.24,,-0.71,3.33,20.57,13.0,12.5,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,NonCA,,Band 66,,,,
80,2022-08-12 15:34:41.300000,-94.173698,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-100.08,-11.21,-67.26,,,3.25,19.87,12.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
81,2022-08-12 15:34:41.400000,-94.173653,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-102.52,-11.72,-68.59,,,2.88,19.98,,,2.0,0.0,100.0,0.0,0.0,TM4,,,13.33,,,256QAM,,,2.67,,,,,,0.0,,,,,,2.67,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
82,2022-08-12 15:34:41.500000,-94.173615,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-101.4,-10.26,-68.55,,,3.8,21.11,14.0,13.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
83,2022-08-12 15:34:41.600000,-94.173569,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-101.41,-10.07,-69.46,,,2.67,20.34,12.0,12.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 66,,,,
84,2022-08-12 15:34:41.700000,-94.173523,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-101.3,-11.28,-67.47,,,1.7,20.44,13.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,6.67,,23.0,QPSK,,256QAM,3.0,1.4,,,,,0.0,,,,,,3.0,1.4,,,0.0,,,,,,,0.003,0.002,,NonCA,NonCA,Band 66,,,,
85,2022-08-12 15:34:41.800000,-94.173477,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-99.95,-11.83,-66.38,,,1.88,20.92,14.0,13.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
86,2022-08-12 15:34:41.900000,-94.173439,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-97.97,-11.78,-65.01,,,3.92,20.04,13.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,
87,2022-08-12 15:34:42.000000,-94.173393,41.517738,-94.17339,41.51774,15:34:42,90.0,131.0,131.0,36.67,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,397.0,Band 66,66986.0,132522.0,10.0,-100.62,-13.65,-65.42,,,7.0,20.41,12.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,13.33,,,256QAM,,,3.0,,0.04,0.04,0.0,0.02,0.0,,0.014,0.016,0.014,0.015,3.0,,0.04,0.02,0.0,,0.014,0.016,0.014,0.015,0.002,,0.004,,NonCA,,Band 66,,,,
88,2022-08-12 15:34:42.100000,-94.173347,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-100.6,-13.22,-65.67,,,3.63,21.28,14.0,13.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
89,2022-08-12 15:34:42.200000,-94.173302,41.517738,,,,,,,,,,,8.0,7.0,325.0,26.0,10.0,46.0,291.0,28.0,18.0,64.0,142.0,32.0,23.0,70.0,340.0,34.0,,,,397.0,Band 66,66986.0,132522.0,10.0,-100.95,-11.23,-67.66,,,5.5,21.9,14.0,13.0,,,,,,TM4,15.0,,,,22.67,,,256QAM,,1.67,,,,,,,,,,,,1.67,,,,,,,,,,,0.002,,NonCA,NonCA,Band 66,,,,
90,2022-08-12 15:34:42.300000,-94.173264,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-99.06,-10.66,-65.89,,,3.8,22.57,14.0,14.0,,,,,,TM4,15.0,,6.67,,,QPSK,,,3.0,,,,,,0.0,25.0,,,,,3.0,,,,0.0,25.0,,,,,0.002,,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
91,2022-08-12 15:34:42.400000,-94.173218,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-99.66,-9.89,-65.98,11.82,,2.5,21.78,15.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
92,2022-08-12 15:34:42.500000,-94.173172,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-99.14,-10.26,-64.8,,-0.26,6.3,22.77,15.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
93,2022-08-12 15:34:42.600000,-94.173126,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-99.92,-9.44,-66.44,,,4.63,20.97,14.0,13.0,,,,,,TM4,15.0,,13.67,,,256QAM,,,2.67,,,,,,0.0,,,,,,2.67,,,,0.0,,,,,,,,,0.003,NonCA,,Band 66,,,,
94,2022-08-12 15:34:42.700000,-94.17308,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-100.74,-12.18,-64.36,,,4.0,19.48,13.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
95,2022-08-12 15:34:42.800000,-94.173042,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-102.43,-14.34,-64.83,,,2.0,18.39,14.0,12.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
96,2022-08-12 15:34:42.900000,-94.172997,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-101.6,-15.18,-64.71,,,3.3,18.67,12.0,11.0,,,,,,TM4,15.0,,6.67,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
97,2022-08-12 15:34:43.000000,-94.172951,41.517738,-94.17295,41.51774,15:34:43,90.0,131.0,131.0,36.67,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,397.0,Band 66,66986.0,132522.0,10.0,-101.4,-14.16,-65.41,,,5.63,17.41,,,2.0,0.0,100.0,0.0,0.0,TM4,,4x2,,,,,,,,,0.04,0.04,0.0,0.02,,,0.016,0.018,0.016,0.016,,,0.04,0.02,,,0.016,0.018,0.016,0.016,0.004,,0.004,,NonCA,,Band 66,,,,
98,2022-08-12 15:34:43.100000,-94.172905,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-103.67,-15.64,-65.65,,,8.25,17.85,13.0,11.67,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,23.45,,,256QAM,,1.73,,,,,,14.29,,,,,,1.73,,,,14.29,,,,,,0.003,,,NonCA,NonCA,Band 66,,,,
99,2022-08-12 15:34:43.200000,-94.172859,41.517738,,,,,,,,,,,8.0,7.0,325.0,23.0,10.0,46.0,291.0,27.0,18.0,64.0,142.0,32.0,23.0,70.0,340.0,34.0,,,,397.0,Band 66,66986.0,132522.0,10.0,-104.27,-15.58,-66.0,,,4.0,19.36,14.0,14.0,,,,,,TM4,15.0,,13.33,,,256QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,0.002,,NonCA,,Band 66,,,,
100,2022-08-12 15:34:43.300000,-94.172813,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-101.82,-13.26,-65.28,,,4.1,21.22,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
101,2022-08-12 15:34:43.400000,-94.172768,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-100.47,-13.24,-63.24,,,2.63,20.9,12.0,13.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
102,2022-08-12 15:34:43.500000,-94.172729,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-101.77,-13.78,-64.1,,,1.6,20.55,12.5,13.0,,,,,,TM4,15.0,,6.67,,23.0,QPSK,,256QAM,3.0,1.0,,,,,0.0,0.0,,,,,3.0,1.0,,,0.0,0.0,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
103,2022-08-12 15:34:43.600000,-94.172684,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-101.09,-13.27,-66.13,,,2.0,21.61,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.003,NonCA,,Band 66,,,,
104,2022-08-12 15:34:43.700000,-94.172638,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-99.8,-11.81,-65.77,12.33,,1.92,21.46,12.5,13.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,NonCA,,Band 66,,,,
105,2022-08-12 15:34:43.800000,-94.172592,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-102.19,-12.31,-67.61,,0.02,0.38,20.61,12.0,13.0,,,,,,TM4,15.0,,13.33,,,256QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
106,2022-08-12 15:34:43.900000,-94.172546,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-102.16,-13.08,-66.94,,,2.75,20.26,13.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
107,2022-08-12 15:34:44.000000,-94.172501,41.517738,-94.1725,41.51774,15:34:44,90.0,131.0,131.0,37.51,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,397.0,Band 66,66986.0,132522.0,10.0,-101.69,-13.5,-66.18,,,2.25,20.57,14.0,14.0,,,,,,TM4,15.0,,,,,,,,,,0.05,0.05,0.01,0.02,,0.0,0.014,0.012,0.01,0.012,,,0.05,0.02,,0.0,0.014,0.012,0.01,0.012,0.004,,0.004,,NonCA,,Band 66,,,,
108,2022-08-12 15:34:44.100000,-94.172455,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-102.96,-12.22,-68.63,,,3.63,19.77,14.0,14.0,,,,,,TM4,15.0,,5.0,7.0,,QPSK,16QAM,,3.5,,,,,,40.0,,,,,,3.5,,,,40.0,,,,,,,,,,NonCA,,Band 66,,,,
109,2022-08-12 15:34:44.200000,-94.172417,41.517738,,,,,,,,,,,8.0,7.0,325.0,27.0,10.0,46.0,291.0,27.0,18.0,64.0,142.0,33.0,23.0,70.0,340.0,34.0,,,,397.0,Band 66,66986.0,132522.0,10.0,-103.38,-13.06,-67.94,,,2.63,19.09,13.0,13.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
110,2022-08-12 15:34:44.300000,-94.172371,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-103.09,-14.22,-66.57,,,4.5,18.15,12.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,23.1,,,256QAM,,1.5,,,,,,,,,,,,1.5,,,,,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,0.002,0.003,132.0,198.0
111,2022-08-12 15:34:44.400000,-94.172333,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-104.48,-15.36,-67.87,,,0.7,16.16,12.0,12.0,,,,,,TM4,15.0,,13.33,,,256QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
112,2022-08-12 15:34:44.500000,-94.172287,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-104.5,-16.8,-67.13,,,3.13,15.19,10.0,11.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
